,fecha,provincia,v_muy_cortos,v_cortos,v_medios,v_largos,v_muy_largos,v_extra_largos,v_noche,v_madrugada,v_mañana,v_mediodia,v_sobremesa,v_tarde,v_km_muy_cortos,v_km_cortos,v_km_medios,v_km_largos,v_km_muy_largos,v_km_extra_largos,v_km_noche,v_km_madrugada,v_km_mañana,v_km_mediodia,v_km_sobremesa,v_km_tarde,cero_viajes,un_viaje,dos_viajes,mas_de_dos_viajes,num_casos,poblacion,altitud,tmed,prec,tmin,tmax,velmedia,sol,presMax,presMin,hr
1370,2020-05-05,CORDOBA,719142853.0,439261649.0,376562421.0,495148191.0,30334537.0,14721089.0,151248318.0,252633687.0,422535844.0,485928109.0,388057624.0,374767158.0,837579602.0,1444029412.0,2774810774.0,9327178382.0,2040674808.0,2707019128.0,1035557662.0,3770301342.0,4100501068.0,4663017562.0,3227580991.0,2334333481.0,522704928.0,44555052.0,225089314.0,309375242.0,4.0,782979,90,22.4,0.0,16.3,28.4,2.2,10.4,1006.3,1003.4,47.0
1371,2020-05-05,CORUÑA,742449983.0,801955978.0,721265756.0,586713674.0,25951662.0,10930902.0,225431652.0,294237401.0,566157849.0,680676496.0,602408400.0,520356157.0,881684784.0,2683088874.0,5170189447.0,10254718082.0,1732903678.0,2123575870.0,1409533143.0,3159535412.0,4738676978.0,5573562231.0,4685183669.0,3279669302.0,546092679.0,59707248.0,224962844.0,439468623.0,13.0,1119596,58,18.6,0.2,14.7,22.6,5.0,7.9,1009.4,1004.1,86.0
1372,2020-05-05,GRANADA,601865765.0,697677757.0,617432123.0,576319530.0,35766787.0,25344510.0,177838945.0,299762702.0,535002875.0,588787299.0,512204190.0,440810461.0,724885005.0,2366083783.0,4445140241.0,10506325375.0,2468720244.0,5100475549.0,1642985146.0,4177983539.0,5606286652.0,5878806088.0,4824221184.0,3481347588.0,686123155.0,62000780.0,241811254.0,367983372.0,3.0,914678,687,20.2,0.0,10.8,29.6,3.1,11.4,938.3,936.0,55.0
1373,2020-05-05,HUELVA,336545874.0,227830296.0,252573356.0,367163989.0,31842466.0,12573774.0,80922598.0,165203113.0,249548153.0,304354025.0,231964565.0,196537301.0,398749141.0,760942259.0,1822899945.0,7388187091.0,2150271735.0,2698704554.0,813536783.0,2570929252.0,3056061977.0,4344177523.0,2695700556.0,1739348634.0,424173782.0,32705018.0,106935633.0,169663543.0,0.0,521870,19,19.0,0.0,13.7,24.4,4.4,13.2,1015.9,1013.5,67.0
1374,2020-05-05,JAEN,451637774.0,226546719.0,286876612.0,422815096.0,21929028.0,20594177.0,91450072.0,179027549.0,316536820.0,335749914.0,266860143.0,240774908.0,524965877.0,728974598.0,2138932984.0,8015350360.0,1487503310.0,4501752591.0,1379958788.0,3293463587.0,3830803246.0,3935980026.0,2947676539.0,2009597534.0,569652705.0,41730327.0,167883044.0,221099692.0,15.0,633564,580,20.3,0.0,13.7,26.9,,,950.8,948.8,38.0
1375,2020-05-05,LUGO,168579523.0,199285297.0,289543082.0,420710714.0,20352423.0,6630219.0,89944757.0,101425340.0,228125993.0,261103460.0,230446720.0,194054988.0,209560833.0,682417332.0,2136164465.0,7741235507.0,1366276547.0,1153922846.0,878049523.0,1616971123.0,2965387748.0,3136844385.0,2790098124.0,1902226627.0,245762030.0,30788936.0,96030194.0,173197652.0,0.0,329587,445,15.7,0.0,11.0,20.4,3.6,8.6,966.3,961.0,75.0
1376,2020-05-05,MADRID,5262714753.0,2685768521.0,1637907413.0,1719486764.0,71347477.0,50530944.0,882388044.0,1407585807.0,2275019347.0,2645506772.0,2233408038.0,1983847864.0,6112956172.0,8420919703.0,11676361272.0,33445769090.0,4575073092.0,12776858590.0,5858018892.0,13824151170.0,15243618304.0,19268263236.0,13666150493.0,9147735824.0,3179933500.0,266900043.0,1097324411.0,1693992820.0,303.0,6663394,667,18.3,0.0,12.9,23.7,2.2,,940.7,938.9,54.0
1377,2020-05-05,MALAGA,1549692582.0,1008037149.0,693637382.0,642980542.0,34642986.0,14230840.0,278680194.0,458162853.0,805810756.0,918005277.0,794160143.0,688402258.0,1868389201.0,3211999911.0,4943157512.0,11726544780.0,2328211462.0,2620531479.0,1486039293.0,4509732869.0,5543545879.0,6764074624.0,5084951852.0,3310489828.0,987832234.0,79006364.0,373816669.0,584117731.0,11.0,1661785,5,24.8,0.0,19.8,29.8,3.6,12.4,1014.7,1012.0,78.0
1378,2020-05-05,ORENSE,168014032.0,307537414.0,401435739.0,499586101.0,18055332.0,9101650.0,97424064.0,133640277.0,287230638.0,334518077.0,309259098.0,241658114.0,214155205.0,1061937231.0,2951891980.0,8678378878.0,1209430503.0,1797217184.0,989716537.0,1875888631.0,3192256667.0,3795394015.0,3689466352.0,2370288779.0,331343766.0,31287049.0,114988222.0,212973553.0,1.0,307651,143,17.2,0.0,11.3,23.2,2.5,7.5,1000.3,995.6,62.0
1379,2020-05-05,PALENCIA,103028556.0,165222572.0,333490899.0,839505530.0,62196676.0,27881358.0,91331363.0,173551068.0,317393681.0,380573056.0,311481822.0,256994601.0,128820018.0,609002118.0,2512915694.0,16543433638.0,4182160905.0,5917809690.0,1473652882.0,4656448059.0,6991866753.0,7250745944.0,5568212279.0,3953216146.0,601922671.0,40372254.0,185316311.0,180023473.0,2.0,160980,830,14.4,0.0,7.8,21.1,2.2,10.0,924.1,920.6,65.0
1380,2020-05-05,PONTEVEDRA,565686960.0,710521488.0,724847938.0,442061983.0,11097641.0,8704211.0,198353586.0,253779260.0,474675731.0,576495177.0,515682641.0,443933826.0,679279265.0,2406368309.0,5197877353.0,7206106356.0,764645019.0,1581597842.0,1195872505.0,2400280657.0,3674507943.0,4360249233.0,3558718768.0,2646245038.0,396987385.0,46858897.0,174897908.0,370256664.0,3.0,942665,108,17.2,1.8,13.0,21.4,3.6,8.2,1004.6,999.6,67.0
1381,2020-05-05,SALAMANCA,174152412.0,379341403.0,837374983.0,1911781180.0,116241362.0,58527092.0,210337827.0,385058620.0,748411838.0,862009441.0,766456129.0,505144577.0,211154955.0,1389842958.0,6392197658.0,35908609091.0,7561247346.0,12229342221.0,3691968322.0,8745239443.0,13783030659.0,16871475557.0,13300173204.0,7300507044.0,1278567300.0,62137642.0,351657277.0,504953296.0,16.0,330119,775,16.4,0.0,10.3,22.4,1.4,,930.5,927.2,63.0
1382,2020-05-05,SEVILLA,1699663543.0,941034514.0,591170127.0,650747754.0,58883490.0,26394471.0,302015942.0,482714263.0,784664642.0,951501036.0,730028922.0,716969094.0,1989482517.0,3062852789.0,4174730167.0,12335943462.0,4070903409.0,5314560643.0,2015510420.0,6142913764.0,6485739844.0,7928008612.0,4863442314.0,3512858033.0,1029293970.0,88865726.0,269758536.0,588522830.0,15.0,1942389,34,23.2,0.0,17.8,28.5,1.7,10.5,1013.7,1011.0,55.0
1383,2020-05-05,VALENCIA,2189178478.0,1858940500.0,1494225664.0,1192981361.0,186557198.0,68904010.0,468878954.0,939909314.0,1418023235.0,1640753207.0,1442777352.0,1080445149.0,2490196605.0,6151745990.0,10647575960.0,22327312275.0,12110266692.0,14583755575.0,4021149680.0,12270183008.0,14332021518.0,16711834663.0,13393603707.0,7582060521.0,1726280465.0,140614528.0,677329620.0,1020340575.0,25.0,2565124,56,21.1,0.0,15.2,27.0,3.1,8.2,1008.4,1005.3,62.0
1384,2020-05-05,ZAMORA,88223875.0,248782692.0,623503714.0,1180150969.0,84654323.0,70409050.0,163669891.0,240638104.0,477033171.0,551829967.0,485708519.0,376844971.0,110933349.0,927067163.0,4590131671.0,22031172154.0,5673142752.0,15355249048.0,4038145668.0,7711297287.0,10667032706.0,10386813687.0,9808799594.0,6075607195.0,865297710.0,52746275.0,255552854.0,343223938.0,12.0,172539,656,16.8,0.0,11.3,22.3,1.7,10.4,942.2,939.2,61.0
1385,2020-05-05,ZARAGOZA,1054723027.0,844806487.0,739293556.0,1211132594.0,162937420.0,124357838.0,273667263.0,536732579.0,849416367.0,1004080612.0,828026965.0,645327136.0,1235736819.0,2803264775.0,5373603299.0,24487337560.0,11023621535.0,25949256722.0,6999354869.0,11581227779.0,15371637820.0,15962520938.0,13123342936.0,7834736368.0,1303604458.0,94636926.0,446708361.0,623431558.0,15.0,964693,249,22.0,0.0,15.6,28.3,2.5,12.2,986.0,982.4,56.0
1386,2020-05-06,ALICANTE,1247442297.0,1208039387.0,906710985.0,635661563.0,46840054.0,17953637.0,275449717.0,507942465.0,860323400.0,951912252.0,844103232.0,622916857.0,1510213705.0,4013664296.0,6432669075.0,12239775585.0,3357061692.0,3717481532.0,1693509654.0,4951885769.0,6967758686.0,7562728298.0,6540957462.0,3554026016.0,1024787718.0,101807131.0,381996006.0,540056397.0,17.0,1858683,43,21.2,0.0,16.9,25.4,3.3,12.2,1014.3,1010.9,65.0
1387,2020-05-06,ALMERIA,351720670.0,411094976.0,400071271.0,527379932.0,29708286.0,17290442.0,110681854.0,214485990.0,363997104.0,419643004.0,353484020.0,274973605.0,423263264.0,1420697658.0,2879651962.0,9953280131.0,1991909987.0,3910578785.0,1300350995.0,2996616973.0,4342367352.0,5011036013.0,4022532148.0,2906478306.0,404191428.0,43798207.0,158237186.0,251132272.0,2.0,716820,21,20.2,0.0,16.2,24.1,2.5,,1013.4,1011.7,66.0
1388,2020-05-06,BADAJOZ,528640305.0,347918184.0,464566506.0,813519130.0,54840823.0,27213147.0,127969922.0,296848001.0,465753190.0,555057516.0,435591044.0,355478422.0,637402785.0,1147259113.0,3408468417.0,16223417555.0,3707003308.0,5743598383.0,1242254426.0,5688040921.0,7097052615.0,7805375883.0,5553174099.0,3481251617.0,853780220.0,57364723.0,246451376.0,279546623.0,6.0,673559,185,19.4,0.0,12.8,25.9,1.7,10.4,997.1,992.4,62.0
1389,2020-05-06,CADIZ,962263076.0,682022175.0,411008776.0,326177791.0,34000023.0,9661252.0,193396663.0,269583950.0,486824457.0,579297436.0,469159749.0,426870838.0,1179470765.0,2136410685.0,2953471307.0,6084184520.0,2374777402.0,2028698533.0,969582867.0,2820376210.0,3454435011.0,4376248901.0,3036533815.0,2099836408.0,614898449.0,55275508.0,234041126.0,374402559.0,2.0,1240155,2,20.9,0.0,16.6,25.2,4.7,,1017.7,1012.5,68.0
1390,2020-05-06,CIUDAD_REAL,358246006.0,186587150.0,224366209.0,400075358.0,27871597.0,30093381.0,72248795.0,159286739.0,254091109.0,287593164.0,257226548.0,196793346.0,425327600.0,610431185.0,1660514478.0,8067455210.0,1882170347.0,5842414318.0,1023366245.0,4013429979.0,3941990738.0,4243845563.0,3527485564.0,1738195049.0,500572639.0,37586074.0,138030522.0,184754581.0,20.0,495761,628,18.9,0.0,10.4,27.4,1.9,12.6,946.6,943.4,58.0
1391,2020-05-06,CORDOBA,702867423.0,436620700.0,374311657.0,501076753.0,28642456.0,15163605.0,150681280.0,249079701.0,424774675.0,483307355.0,389514070.0,361325513.0,821460206.0,1432964601.0,2752386013.0,9440479098.0,1910171176.0,2629379885.0,1061105086.0,3496428818.0,4134341995.0,4702558323.0,3344351827.0,2248054930.0,576864540.0,50997408.0,224410694.0,302240873.0,3.0,782979,90,21.2,0.0,11.4,31.1,1.4,12.3,1007.4,1002.5,52.0
1392,2020-05-06,CORUÑA,747013862.0,799008208.0,720009780.0,594178906.0,24766203.0,10800035.0,244388644.0,292933670.0,574365780.0,672368285.0,605149325.0,506571290.0,884140185.0,2667258714.0,5146344322.0,10360306900.0,1663723455.0,2088641663.0,1431686332.0,3059635968.0,4847664711.0,5525577023.0,4707669401.0,3238181804.0,505014262.0,60148323.0,224321369.0,429817410.0,12.0,1119596,58,18.4,0.0,14.6,22.3,4.7,8.5,1013.2,1009.2,86.0
1393,2020-05-06,GRANADA,602826354.0,677214456.0,624711422.0,588531752.0,34399283.0,27449890.0,181818848.0,299268637.0,537037863.0,594148587.0,513003388.0,429855834.0,719836734.0,2283270980.0,4490023329.0,10826830062.0,2403691489.0,5398242578.0,1636345903.0,4183645375.0,5685600442.0,5973553265.0,5087279151.0,3555471036.0,753022300.0,60969639.0,241261172.0,370493822.0,8.0,914678,687,20.0,0.0,9.9,30.0,1.9,12.1,938.6,935.7,55.0
1394,2020-05-06,HUELVA,325761674.0,227008663.0,256748467.0,381483581.0,31320338.0,11661100.0,83994002.0,161316405.0,241733880.0,311409865.0,239588831.0,195940840.0,386916127.0,763499835.0,1850301866.0,7701685773.0,2124542689.0,2631957965.0,988677897.0,2581666637.0,3181760153.0,4291429846.0,2814738386.0,1600631336.0,410354733.0,36700551.0,140487486.0,194679692.0,0.0,521870,19,22.4,0.0,14.6,30.2,2.2,12.4,1016.2,1010.6,63.0
1395,2020-05-06,JAEN,460534414.0,230198554.0,286891460.0,425831891.0,23014003.0,22165767.0,100879338.0,179339321.0,313582370.0,340712150.0,275364740.0,238758170.0,534323575.0,743040873.0,2144948928.0,8065756565.0,1573761689.0,4834534474.0,1610789529.0,3330168936.0,3698499039.0,4054745956.0,3055150805.0,2147011839.0,540533450.0,41521956.0,166145094.0,222599403.0,1.0,633564,580,21.0,0.0,13.6,28.4,1.4,,951.4,948.2,40.0
1396,2020-05-06,LUGO,162003607.0,191730086.0,278230553.0,410718906.0,18946945.0,6289018.0,70588750.0,98729685.0,219919691.0,258463852.0,229402119.0,190815018.0,201657288.0,655240563.0,2055852933.0,7573420840.0,1297666468.0,1301694814.0,636352214.0,1661159314.0,2875496894.0,3225981099.0,2777284529.0,1909258856.0,269839812.0,27431051.0,103496166.0,159063261.0,1.0,329587,445,15.4,0.0,7.8,22.9,2.5,11.6,968.7,966.1,75.0
1397,2020-05-06,MADRID,5203432510.0,2695676647.0,1618780292.0,1677619979.0,72926962.0,53644555.0,896254411.0,1398375297.0,2251224995.0,2624604628.0,2232224142.0,1919397472.0,6051323491.0,8454855821.0,11520737208.0,32706864669.0,4677143664.0,13746526680.0,5688639198.0,13897420294.0,15125626301.0,18871780158.0,14097494631.0,9476490951.0,3186902978.0,278581521.0,1109303413.0,1664770427.0,283.0,6663394,667,17.8,0.0,10.1,25.6,0.6,,941.7,938.6,54.0
1398,2020-05-06,MALAGA,1524392702.0,1008209624.0,697802896.0,646403429.0,35890294.0,15659742.0,288697795.0,456990014.0,818990272.0,923121391.0,792906102.0,647653113.0,1839374585.0,3213640454.0,4962748269.0,11873234258.0,2429393073.0,2885825520.0,1614670120.0,4576069736.0,5614964173.0,6845841763.0,5329769392.0,3222900975.0,951869150.0,86111433.0,383919573.0,586355634.0,6.0,1661785,5,24.8,0.0,19.2,30.4,5.3,11.1,1015.3,1013.2,78.0
1399,2020-05-06,ORENSE,164895793.0,294525697.0,418648812.0,496377853.0,18831991.0,9955514.0,98029399.0,132703971.0,283161994.0,341172593.0,306951478.0,241216225.0,210684649.0,1010656292.0,3087605659.0,8540161411.0,1264512755.0,1961781993.0,959305384.0,1869656450.0,3327741465.0,3943635774.0,3519682666.0,2455381020.0,338730005.0,32347699.0,90725284.0,224507154.0,9.0,307651,143,16.7,0.0,8.4,25.0,1.4,11.8,1001.3,999.5,62.0
1400,2020-05-06,PALENCIA,104484224.0,159638593.0,326220191.0,885041254.0,55918572.0,24740089.0,94566923.0,176785822.0,327464652.0,387542640.0,321979759.0,247703127.0,128739832.0,587883551.0,2438369028.0,17336125763.0,3805819244.0,4688328314.0,1519609786.0,4463088942.0,6379432813.0,7305058287.0,5910546814.0,3407529090.0,573864215.0,41101847.0,175438709.0,247377951.0,9.0,160980,830,13.8,0.0,4.5,23.1,0.8,11.2,925.6,923.8,65.0
1401,2020-05-06,PONTEVEDRA,548782526.0,704725933.0,717775315.0,436961447.0,11496438.0,7671812.0,197133698.0,252855141.0,470306846.0,568235297.0,513580967.0,425301522.0,656902897.0,2388629082.0,5138045966.0,7120221420.0,786689385.0,1399315539.0,1172429108.0,2362271515.0,3610796528.0,4182090369.0,3507496135.0,2654720634.0,396107683.0,46832833.0,139389265.0,374889754.0,9.0,942665,108,16.6,0.0,12.5,20.6,3.1,11.2,1006.4,1004.2,67.0
1402,2020-05-06,SALAMANCA,170902750.0,355518927.0,879865217.0,1844632399.0,118648764.0,53667704.0,197448469.0,394107846.0,708405999.0,862865644.0,747330876.0,513076927.0,205498726.0,1281137225.0,6641419262.0,34536719974.0,7708922134.0,10977003523.0,2906821191.0,7863515805.0,13813061565.0,16163371929.0,13496686924.0,7107243430.0,1297216065.0,71287466.0,305432390.0,485906048.0,8.0,330119,775,17.2,0.0,9.7,24.6,0.8,,931.7,929.1,63.0
1403,2020-05-06,SEVILLA,1657792637.0,942923953.0,609992631.0,665203245.0,58734353.0,27212265.0,318096561.0,483350348.0,796972238.0,933333856.0,736166888.0,693939193.0,1945230237.0,3067383790.0,4308745587.0,12558327691.0,4060206988.0,5296911748.0,2092510632.0,6193289216.0,6503983958.0,7878219859.0,4942666151.0,3626136225.0,954891349.0,104561760.0,410585215.0,432313325.0,6.0,1942389,34,22.2,0.0,13.9,30.4,1.9,12.5,1014.5,1009.2,55.0
1404,2020-05-06,VALENCIA,2177365637.0,1804960096.0,1473659413.0,1161845446.0,181879590.0,72037130.0,459439067.0,935762062.0,1394108123.0,1630006843.0,1420819989.0,1031611228.0,2478078115.0,5968457272.0,10494137408.0,21859110001.0,11838888611.0,15008995488.0,4164477822.0,12709088213.0,13786432874.0,16285430854.0,13112661081.0,7589576051.0,1629603788.0,140004071.0,652981950.0,972422779.0,28.0,2565124,56,21.2,0.0,14.7,27.6,3.3,11.6,1011.5,1007.5,62.0
1405,2020-05-06,ZAMORA,85298186.0,234155863.0,624550986.0,1142833368.0,87926574.0,68496235.0,135702490.0,253493163.0,467383474.0,548578969.0,473470760.0,364632356.0,108367061.0,868523677.0,4645784699.0,21804577468.0,6004133818.0,14908847126.0,3977957855.0,8256519973.0,9882672086.0,11037821893.0,9166719228.0,6018542814.0,837137712.0,46929072.0,245349214.0,353927022.0,2.0,172539,656,16.8,0.0,8.9,24.7,1.4,11.7,943.9,941.6,61.0
1406,2020-05-06,ZARAGOZA,1036195426.0,855419015.0,728421596.0,1205776135.0,148578100.0,137696100.0,295387771.0,561185676.0,824657547.0,989950043.0,806004464.0,634900871.0,1218584351.0,2857820740.0,5299015828.0,24331541346.0,10221024213.0,30641062138.0,8147959837.0,11984091415.0,14715827843.0,16822469761.0,13968325547.0,8930374213.0,1263298194.0,93813725.0,441841586.0,593825119.0,22.0,964693,249,22.0,0.0,15.3,28.7,4.4,13.3,988.1,985.1,56.0
1407,2020-05-07,ALICANTE,1255207349.0,1238081230.0,916799454.0,629742904.0,57771321.0,17618196.0,268412971.0,516145118.0,860700072.0,975038773.0,847788396.0,647135124.0,1520733628.0,4113589063.0,6505517191.0,12199032443.0,4312153853.0,3651365633.0,1723727720.0,5236491775.0,6861532724.0,8052914327.0,6790459927.0,3637265338.0,943838704.0,92244111.0,392421872.0,630848678.0,8.0,1858683,43,21.5,0.0,15.7,27.3,5.3,10.0,1014.6,1011.8,65.0
1408,2020-05-07,ALMERIA,356197432.0,414944864.0,405659010.0,531048779.0,31882504.0,17020292.0,113026889.0,221711184.0,355201973.0,419468966.0,360715170.0,286628699.0,431993616.0,1431862633.0,2930452693.0,9967624827.0,2133097993.0,3828579824.0,1329064197.0,3183503122.0,4188076083.0,4901754937.0,4320049455.0,2801163792.0,542304665.0,43725839.0,157698432.0,268405114.0,1.0,716820,21,24.6,0.0,18.4,30.9,8.6,,1013.4,1010.8,66.0
1409,2020-05-07,BADAJOZ,529792199.0,350390995.0,444412439.0,816418336.0,56747929.0,31275782.0,124111415.0,301020751.0,469231533.0,549536926.0,423618576.0,361518479.0,636061953.0,1156174994.0,3270678151.0,16317484054.0,3854060538.0,6302636340.0,1289914280.0,5970587706.0,7208559484.0,8155616801.0,5543384013.0,3369033746.0,915206110.0,53130118.0,264744221.0,345546530.0,5.0,673559,185,21.8,0.0,14.0,29.6,1.7,7.5,992.4,988.5,62.0
1410,2020-05-07,CADIZ,948399362.0,672034671.0,409530804.0,323047178.0,31905075.0,10931346.0,190309129.0,270089241.0,481659614.0,570129271.0,458671845.0,424989336.0,1159185944.0,2103067059.0,2951800283.0,6036627161.0,2226779717.0,2200068633.0,967061269.0,2839585582.0,3412295221.0,4425067974.0,3064447979.0,1969070772.0,588679246.0,51431552.0,225127122.0,348459725.0,1.0,1240155,2,22.8,0.0,19.9,25.6,8.1,,1014.6,1011.1,55.0
1411,2020-05-07,CIUDAD_REAL,358616658.0,189361761.0,210378992.0,393760572.0,30521337.0,25855249.0,73352845.0,156723493.0,252388500.0,284943060.0,247441491.0,193645180.0,427508654.0,619520843.0,1561095322.0,7987638474.0,2026346739.0,4921248494.0,1001855743.0,3896572957.0,3787960343.0,3879825264.0,3236289259.0,1740854960.0,568830315.0,31730270.0,148129855.0,171045582.0,24.0,495761,628,22.3,0.0,14.6,30.0,1.9,4.7,944.1,940.5,58.0
1412,2020-05-07,CORDOBA,684182958.0,436503974.0,371510226.0,518789778.0,29708239.0,16134300.0,146433104.0,251391013.0,422141980.0,486113789.0,383200788.0,367548801.0,803501401.0,1431319629.0,2742655362.0,9784454304.0,1972866715.0,2770303517.0,1019565111.0,3701695864.0,4309623821.0,4807187179.0,3300224305.0,2366804648.0,568794140.0,46639673.0,211271334.0,298936113.0,2.0,782979,90,22.4,0.0,14.3,30.6,2.2,6.4,1004.3,1000.7,42.0
1413,2020-05-07,CORUÑA,736692487.0,804601406.0,731070015.0,612399412.0,26238284.0,11613681.0,237434533.0,289735512.0,574998558.0,680302994.0,608898251.0,531245437.0,875122579.0,2692963352.0,5233300310.0,10707733415.0,1739156286.0,2136600950.0,1490504006.0,3118877838.0,4931228592.0,5633296639.0,4870250519.0,3340719298.0,527317519.0,52135371.0,234879369.0,450133413.0,18.0,1119596,58,15.8,0.0,14.1,17.5,2.8,7.4,1012.2,1006.7,86.0
1414,2020-05-07,GRANADA,587204716.0,682712562.0,606626825.0,587203046.0,38059642.0,25503899.0,181417834.0,302401819.0,522634160.0,590233312.0,500289284.0,430334281.0,705670338.0,2308323730.0,4387504320.0,10779023287.0,2654026679.0,4771466586.0,1566873773.0,4401958451.0,5333898908.0,6139844314.0,4928419050.0,3235020444.0,814420489.0,59725606.0,251550018.0,385478069.0,3.0,914678,687,20.8,0.0,13.0,28.5,3.9,8.4,937.1,934.8,55.0
1415,2020-05-07,HUELVA,333952107.0,221884730.0,254116424.0,372012842.0,34751225.0,11444878.0,80368981.0,160072345.0,248085209.0,310391850.0,229753308.0,199490513.0,392064450.0,741998710.0,1840691722.0,7537935238.0,2359224732.0,2417319151.0,936656738.0,2521610561.0,3253074834.0,4362008806.0,2530927501.0,1684955563.0,446555487.0,33662575.0,142509779.0,174638634.0,0.0,521870,19,22.0,0.0,17.2,26.8,3.3,9.5,1012.6,1009.3,53.0
1416,2020-05-07,JAEN,446140293.0,221550165.0,298604833.0,423166642.0,24425920.0,20644087.0,93607430.0,181098411.0,309444404.0,334502561.0,272632263.0,243246871.0,520913497.0,708967656.0,2231587357.0,7983813395.0,1673101011.0,4498640039.0,1508895442.0,3370954581.0,3867895422.0,3902723534.0,2898785364.0,2067768612.0,515808933.0,36812602.0,155767251.0,214987317.0,6.0,633564,580,24.4,0.0,20.2,28.7,,,949.1,946.3,34.0
1417,2020-05-07,LUGO,166013465.0,199934007.0,282834985.0,428897709.0,18489576.0,6908391.0,85986451.0,99040831.0,224757248.0,263149622.0,231697054.0,198446927.0,206518059.0,683554001.0,2094993909.0,7828369454.0,1257754233.0,1386055997.0,791690891.0,1617977308.0,2969762503.0,3323341713.0,2860359760.0,1894113478.0,241061008.0,27077292.0,100995714.0,160556436.0,0.0,329587,445,17.0,2.0,8.7,25.4,1.1,11.6,968.0,961.3,75.0
1418,2020-05-07,MADRID,5125305603.0,2676050511.0,1657236319.0,1725374635.0,77017760.0,51888689.0,879637211.0,1391692474.0,2232808118.0,2616796216.0,2219761130.0,1972178368.0,5962163700.0,8389921472.0,11787896423.0,33662234945.0,4930633345.0,13011899671.0,5714659310.0,13589446184.0,15199605692.0,19521860545.0,14155541436.0,9563636389.0,3241146386.0,166489418.0,1044287766.0,1678807362.0,273.0,6663394,667,20.4,0.0,14.8,26.1,3.3,,940.4,937.7,54.0
1419,2020-05-07,MALAGA,1505780198.0,996223737.0,701011826.0,665268111.0,34627225.0,16379714.0,286516826.0,465768001.0,797249194.0,920493466.0,772131508.0,677131816.0,1820251284.0,3187268667.0,4972931878.0,12129380184.0,2340397332.0,2822580863.0,1577232903.0,4585973853.0,5630739976.0,7033053769.0,5168109075.0,3277700632.0,959991720.0,79935897.0,389435131.0,449219599.0,3.0,1661785,5,21.4,0.0,18.6,24.1,2.5,6.0,1016.0,1013.5,78.0
1420,2020-05-07,ORENSE,163493111.0,312742143.0,412370786.0,497397733.0,17830068.0,10600958.0,95645409.0,128430153.0,290848078.0,337044394.0,303802651.0,258664114.0,208111973.0,1083093871.0,3028297955.0,8629820413.0,1208680553.0,2075260524.0,994895649.0,1821555548.0,3408207431.0,4018184681.0,3502182643.0,2488239337.0,301869845.0,32065857.0,121699795.0,209508466.0,1.0,307651,143,20.2,0.4,10.5,29.9,1.4,10.5,1000.6,992.2,62.0
1421,2020-05-07,PALENCIA,101479925.0,165108771.0,321119243.0,920037195.0,58190654.0,24739658.0,91377520.0,179793241.0,341003851.0,422833845.0,304895308.0,250771681.0,125832564.0,608772250.0,2447849007.0,18314783122.0,3962791883.0,5222359626.0,1327955866.0,4679656865.0,6946875466.0,8344118967.0,5584561991.0,3799219297.0,573326159.0,36013670.0,187103840.0,245370540.0,5.0,160980,830,19.0,8.2,11.0,27.1,1.9,9.3,925.2,919.8,65.0
1422,2020-05-07,PONTEVEDRA,551719151.0,700161395.0,722639351.0,441474970.0,11669165.0,8533210.0,181270772.0,246986678.0,471088757.0,566669449.0,519317198.0,450864388.0,659415642.0,2370027594.0,5176193891.0,7182291467.0,793463457.0,1479393202.0,1063417277.0,2384670612.0,3594171894.0,4227141305.0,3656310719.0,2735073446.0,306162037.0,34783891.0,195913783.0,379903162.0,5.0,942665,108,18.4,0.0,12.1,24.7,1.4,12.6,1005.5,998.4,67.0
1423,2020-05-07,SALAMANCA,168061169.0,353284344.0,842528618.0,1866444245.0,118072479.0,57841618.0,185643969.0,369567179.0,734247777.0,839882884.0,733273976.0,543616688.0,202692229.0,1282173282.0,6283643722.0,35306851325.0,7716029608.0,12235664170.0,3151715183.0,8561651286.0,14839616963.0,15815975407.0,12739720374.0,7918375123.0,1089119172.0,69502827.0,309806572.0,471542089.0,10.0,330119,775,20.0,0.0,11.2,28.9,1.4,,930.1,924.8,63.0
1424,2020-05-07,SEVILLA,1666649029.0,948860125.0,605965854.0,662763196.0,59443805.0,27866803.0,305506053.0,484163042.0,790553618.0,951460386.0,725822517.0,714043196.0,1955966726.0,3072777835.0,4281917649.0,12588053704.0,4113755671.0,5352663210.0,2080856231.0,6191122035.0,6513399066.0,7954075616.0,5098093225.0,3527588622.0,1007828811.0,99291280.0,391761847.0,580012846.0,8.0,1942389,34,24.6,0.0,17.6,31.7,3.6,10.1,1011.1,1007.5,45.0
1425,2020-05-07,VALENCIA,2197942031.0,1833985826.0,1473788609.0,1183102273.0,187239542.0,75554761.0,455425651.0,934772937.0,1410161870.0,1644534788.0,1427618090.0,1079099706.0,2502869700.0,6085918118.0,10498973869.0,22324014738.0,12157444868.0,14711053195.0,3941919856.0,12460517351.0,14228302607.0,16992558264.0,13222526479.0,7434449931.0,1709695538.0,151957157.0,636654530.0,992133883.0,32.0,2565124,56,20.5,0.0,15.2,25.8,3.1,8.2,1012.4,1010.0,62.0
